thisRow.t,notes,waiting_for_trigger_text.started,trigger.started,trigger.keys,trigger.rt,countdown.started,countdown.stopped,trial.stopped,stimuli.started,condition,stim_name,stimuli.stopped,participant,run,user,date,expName,psychopyVersion,frameRate,
,,,,,,,,,434.94725909500266,19,scenes-123.jpg,,KN,1,vpnl,2023-11-15_21h08.53.037,longbabyloc,2023.2.2,60.069953740292995,
,,,,,,,,,435.4467946310033,19,scenes-124.jpg,,KN,1,vpnl,2023-11-15_21h08.53.037,longbabyloc,2023.2.2,60.069953740292995,
,,,,,,,,,435.946503448009,19,scenes-125.jpg,,KN,1,vpnl,2023-11-15_21h08.53.037,longbabyloc,2023.2.2,60.069953740292995,
,,,,,,,,,436.4505009580025,19,scenes-126.jpg,,KN,1,vpnl,2023-11-15_21h08.53.037,longbabyloc,2023.2.2,60.069953740292995,
,,,,,,,,,436.9471909050044,19,scenes-127.jpg,,KN,1,vpnl,2023-11-15_21h08.53.037,longbabyloc,2023.2.2,60.069953740292995,
,,,,,,,,,437.447031942007,19,scenes-128.jpg,,KN,1,vpnl,2023-11-15_21h08.53.037,longbabyloc,2023.2.2,60.069953740292995,
,,,,,,,,,437.9464943570056,20,blank-129.jpg,,KN,1,vpnl,2023-11-15_21h08.53.037,longbabyloc,2023.2.2,60.069953740292995,
,,,,,,,,,438.4470046470087,20,blank-130.jpg,,KN,1,vpnl,2023-11-15_21h08.53.037,longbabyloc,2023.2.2,60.069953740292995,
,,,,,,,,,438.94733213201107,20,blank-131.jpg,,KN,1,vpnl,2023-11-15_21h08.53.037,longbabyloc,2023.2.2,60.069953740292995,
,,,,,,,,,439.44715891900705,20,blank-132.jpg,,KN,1,vpnl,2023-11-15_21h08.53.037,longbabyloc,2023.2.2,60.069953740292995,
,,,,,,,,,439.9467168300034,20,blank-133.jpg,,KN,1,vpnl,2023-11-15_21h08.53.037,longbabyloc,2023.2.2,60.069953740292995,
,,,,,,,,,440.4467451040109,20,blank-134.jpg,,KN,1,vpnl,2023-11-15_21h08.53.037,longbabyloc,2023.2.2,60.069953740292995,
,,,,,,,,,440.94722164599807,20,blank-135.jpg,,KN,1,vpnl,2023-11-15_21h08.53.037,longbabyloc,2023.2.2,60.069953740292995,
