Block #,Onset-time(s),Category,TaskMatch,Image Name,Image Path
26,103.000000,4,scenes,scenes-39.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-39.jpg
26,103.500000,4,scenes,scenes-40.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-40.jpg
27,104.000000,0,blank,blank-49.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-49.jpg
27,104.500000,0,blank,blank-50.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-50.jpg
27,105.000000,0,blank,blank-51.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-51.jpg
27,105.500000,0,blank,blank-52.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-52.jpg
27,106.000000,0,blank,blank-53.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-53.jpg
27,106.500000,0,blank,blank-54.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-54.jpg
27,107.000000,0,blank,blank-55.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-55.jpg
27,107.500000,0,blank,blank-56.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-56.jpg
28,108.000000,2,hands,hands-41.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-41.jpg
28,108.500000,2,hands,hands-42.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-42.jpg
28,109.000000,2,hands,hands-43.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-43.jpg
28,109.500000,2,hands,hands-44.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-44.jpg
28,110.000000,2,hands,hands-45.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-45.jpg
28,110.500000,2,hands,hands-46.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-46.jpg
28,111.000000,2,hands,hands-47.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-47.jpg
28,111.500000,2,hands,hands-48.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-48.jpg
29,112.000000,4,scenes,scenes-41.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-41.jpg
29,112.500000,4,scenes,scenes-42.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-42.jpg
29,113.000000,4,scenes,scenes-43.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-43.jpg
29,113.500000,4,scenes,scenes-44.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-44.jpg
29,114.000000,4,scenes,scenes-45.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-45.jpg
29,114.500000,4,scenes,scenes-46.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-46.jpg
29,115.000000,4,scenes,scenes-47.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-47.jpg
29,115.500000,4,scenes,scenes-48.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-48.jpg
30,116.000000,1,faces,faces-41.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-41.jpg
30,116.500000,1,faces,faces-42.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-42.jpg
30,117.000000,1,faces,faces-43.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-43.jpg
30,117.500000,1,faces,faces-44.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-44.jpg
30,118.000000,1,faces,faces-45.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-45.jpg
30,118.500000,1,faces,faces-46.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-46.jpg
30,119.000000,1,faces,faces-47.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-47.jpg
30,119.500000,1,faces,faces-48.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-48.jpg
31,120.000000,3,cars,cars-41.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-41.jpg
31,120.500000,3,cars,cars-42.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-42.jpg
31,121.000000,3,cars,cars-43.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-43.jpg
31,121.500000,3,cars,cars-44.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-44.jpg
31,122.000000,3,cars,cars-45.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-45.jpg
31,122.500000,3,cars,cars-46.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-46.jpg
31,123.000000,3,cars,cars-47.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-47.jpg
31,123.500000,3,cars,cars-48.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-48.jpg
32,124.000000,2,hands,hands-49.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-49.jpg
32,124.500000,2,hands,hands-50.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-50.jpg
32,125.000000,2,hands,hands-51.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-51.jpg
32,125.500000,2,hands,hands-52.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-52.jpg
32,126.000000,2,hands,hands-53.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-53.jpg
32,126.500000,2,hands,hands-54.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-54.jpg
32,127.000000,2,hands,hands-55.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-55.jpg
32,127.500000,2,hands,hands-56.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-56.jpg
33,128.000000,4,scenes,scenes-49.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-49.jpg
33,128.500000,4,scenes,scenes-50.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-50.jpg
33,129.000000,4,scenes,scenes-51.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-51.jpg
33,129.500000,4,scenes,scenes-52.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-52.jpg
33,130.000000,4,scenes,scenes-53.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-53.jpg
33,130.500000,4,scenes,scenes-54.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-54.jpg
33,131.000000,4,scenes,scenes-55.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-55.jpg
33,131.500000,4,scenes,scenes-56.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-56.jpg
34,132.000000,3,cars,cars-49.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-49.jpg
34,132.500000,3,cars,cars-50.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-50.jpg
34,133.000000,3,cars,cars-51.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-51.jpg
34,133.500000,3,cars,cars-52.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-52.jpg
34,134.000000,3,cars,cars-53.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-53.jpg
34,134.500000,3,cars,cars-54.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-54.jpg
34,135.000000,3,cars,cars-55.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-55.jpg
34,135.500000,3,cars,cars-56.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-56.jpg
35,136.000000,0,blank,blank-57.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-57.jpg
35,136.500000,0,blank,blank-58.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-58.jpg
35,137.000000,0,blank,blank-59.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-59.jpg
35,137.500000,0,blank,blank-60.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-60.jpg
35,138.000000,0,blank,blank-61.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-61.jpg
35,138.500000,0,blank,blank-62.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-62.jpg
35,139.000000,0,blank,blank-63.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-63.jpg
35,139.500000,0,blank,blank-64.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-64.jpg
36,140.000000,1,faces,faces-49.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-49.jpg
36,140.500000,1,faces,faces-50.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-50.jpg
36,141.000000,1,faces,faces-51.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-51.jpg
36,141.500000,1,faces,faces-52.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-52.jpg
36,142.000000,1,faces,faces-53.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-53.jpg
36,142.500000,1,faces,faces-54.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-54.jpg
36,143.000000,1,faces,faces-55.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-55.jpg
36,143.500000,1,faces,faces-56.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-56.jpg
37,144.000000,3,cars,cars-57.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-57.jpg
37,144.500000,3,cars,cars-58.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-58.jpg
37,145.000000,3,cars,cars-59.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-59.jpg
37,145.500000,3,cars,cars-60.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-60.jpg
37,146.000000,3,cars,cars-61.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-61.jpg
37,146.500000,3,cars,cars-62.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-62.jpg
37,147.000000,3,cars,cars-63.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-63.jpg
37,147.500000,3,cars,cars-64.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-64.jpg
38,148.000000,1,faces,faces-57.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-57.jpg
38,148.500000,1,faces,faces-58.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-58.jpg
38,149.000000,1,faces,faces-59.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-59.jpg
38,149.500000,1,faces,faces-60.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-60.jpg
38,150.000000,1,faces,faces-61.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-61.jpg
38,150.500000,1,faces,faces-62.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-62.jpg
38,151.000000,1,faces,faces-63.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-63.jpg
38,151.500000,1,faces,faces-64.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-64.jpg
39,152.000000,4,scenes,scenes-57.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-57.jpg
39,152.500000,4,scenes,scenes-58.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-58.jpg
39,153.000000,4,scenes,scenes-59.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-59.jpg
39,153.500000,4,scenes,scenes-60.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-60.jpg
39,154.000000,4,scenes,scenes-61.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-61.jpg
39,154.500000,4,scenes,scenes-62.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-62.jpg
39,155.000000,4,scenes,scenes-63.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-63.jpg
39,155.500000,4,scenes,scenes-64.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-64.jpg
40,156.000000,0,blank,blank-65.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-65.jpg
40,156.500000,0,blank,blank-66.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-66.jpg
40,157.000000,0,blank,blank-67.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-67.jpg
40,157.500000,0,blank,blank-68.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-68.jpg
40,158.000000,0,blank,blank-69.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-69.jpg
40,158.500000,0,blank,blank-70.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-70.jpg
40,159.000000,0,blank,blank-71.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-71.jpg
40,159.500000,0,blank,blank-72.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-72.jpg
41,160.000000,2,hands,hands-57.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-57.jpg
41,160.500000,2,hands,hands-58.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-58.jpg
41,161.000000,2,hands,hands-59.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-59.jpg
41,161.500000,2,hands,hands-60.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-60.jpg
41,162.000000,2,hands,hands-61.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-61.jpg
41,162.500000,2,hands,hands-62.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-62.jpg
41,163.000000,2,hands,hands-63.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-63.jpg
41,163.500000,2,hands,hands-64.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-64.jpg
42,164.000000,1,faces,faces-65.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-65.jpg
42,164.500000,1,faces,faces-66.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-66.jpg
42,165.000000,1,faces,faces-67.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-67.jpg
42,165.500000,1,faces,faces-68.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-68.jpg
42,166.000000,1,faces,faces-69.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-69.jpg
42,166.500000,1,faces,faces-70.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-70.jpg
42,167.000000,1,faces,faces-71.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-71.jpg
42,167.500000,1,faces,faces-72.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-72.jpg
43,168.000000,3,cars,cars-65.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-65.jpg
43,168.500000,3,cars,cars-66.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-66.jpg
43,169.000000,3,cars,cars-67.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-67.jpg
43,169.500000,3,cars,cars-68.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-68.jpg
43,170.000000,3,cars,cars-69.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-69.jpg
43,170.500000,3,cars,cars-70.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-70.jpg
43,171.000000,3,cars,cars-71.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-71.jpg
43,171.500000,3,cars,cars-72.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-72.jpg
44,172.000000,2,hands,hands-65.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-65.jpg
44,172.500000,2,hands,hands-66.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-66.jpg
44,173.000000,2,hands,hands-67.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-67.jpg
44,173.500000,2,hands,hands-68.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-68.jpg
44,174.000000,2,hands,hands-69.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-69.jpg
44,174.500000,2,hands,hands-70.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-70.jpg
44,175.000000,2,hands,hands-71.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-71.jpg
44,175.500000,2,hands,hands-72.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-72.jpg
45,176.000000,0,blank,blank-73.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-73.jpg
45,176.500000,0,blank,blank-74.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-74.jpg
45,177.000000,0,blank,blank-75.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-75.jpg
45,177.500000,0,blank,blank-76.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-76.jpg
45,178.000000,0,blank,blank-77.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-77.jpg
45,178.500000,0,blank,blank-78.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-78.jpg
45,179.000000,0,blank,blank-79.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-79.jpg
45,179.500000,0,blank,blank-80.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-80.jpg
46,180.000000,4,scenes,scenes-65.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-65.jpg
46,180.500000,4,scenes,scenes-66.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-66.jpg
46,181.000000,4,scenes,scenes-67.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-67.jpg
46,181.500000,4,scenes,scenes-68.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-68.jpg
46,182.000000,4,scenes,scenes-69.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-69.jpg
46,182.500000,4,scenes,scenes-70.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-70.jpg
46,183.000000,4,scenes,scenes-71.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-71.jpg
46,183.500000,4,scenes,scenes-72.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-72.jpg
47,184.000000,0,blank,blank-81.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-81.jpg
47,184.500000,0,blank,blank-82.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-82.jpg
47,185.000000,0,blank,blank-83.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-83.jpg
47,185.500000,0,blank,blank-84.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-84.jpg
47,186.000000,0,blank,blank-85.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-85.jpg
47,186.500000,0,blank,blank-86.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-86.jpg
47,187.000000,0,blank,blank-87.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-87.jpg
47,187.500000,0,blank,blank-88.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-88.jpg
48,188.000000,2,hands,hands-73.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-73.jpg
48,188.500000,2,hands,hands-74.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-74.jpg
48,189.000000,2,hands,hands-75.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-75.jpg
48,189.500000,2,hands,hands-76.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-76.jpg
48,190.000000,2,hands,hands-77.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-77.jpg
48,190.500000,2,hands,hands-78.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-78.jpg
48,191.000000,2,hands,hands-79.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-79.jpg
48,191.500000,2,hands,hands-80.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-80.jpg
49,192.000000,3,cars,cars-73.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-73.jpg
49,192.500000,3,cars,cars-74.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-74.jpg
49,193.000000,3,cars,cars-75.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-75.jpg
49,193.500000,3,cars,cars-76.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-76.jpg
49,194.000000,3,cars,cars-77.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-77.jpg
49,194.500000,3,cars,cars-78.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-78.jpg
49,195.000000,3,cars,cars-79.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-79.jpg
49,195.500000,3,cars,cars-80.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-80.jpg
50,196.000000,4,scenes,scenes-73.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-73.jpg
50,196.500000,4,scenes,scenes-74.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-74.jpg
50,197.000000,4,scenes,scenes-75.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-75.jpg
50,197.500000,4,scenes,scenes-76.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-76.jpg
50,198.000000,4,scenes,scenes-77.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-77.jpg
50,198.500000,4,scenes,scenes-78.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-78.jpg
50,199.000000,4,scenes,scenes-79.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-79.jpg
50,199.500000,4,scenes,scenes-80.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-80.jpg
51,200.000000,1,faces,faces-73.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-73.jpg
51,200.500000,1,faces,faces-74.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-74.jpg
51,201.000000,1,faces,faces-75.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-75.jpg
51,201.500000,1,faces,faces-76.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-76.jpg
51,202.000000,1,faces,faces-77.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-77.jpg
51,202.500000,1,faces,faces-78.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-78.jpg
51,203.000000,1,faces,faces-79.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-79.jpg
51,203.500000,1,faces,faces-80.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-80.jpg
52,204.000000,2,hands,hands-81.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-81.jpg
52,204.500000,2,hands,hands-82.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-82.jpg
52,205.000000,2,hands,hands-83.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-83.jpg
52,205.500000,2,hands,hands-84.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-84.jpg
