Block #,Onset-time(s),Category,TaskMatch,Image Name,Image Path
52,206.000000,0,blank,blank-45.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-45.jpg
52,206.500000,0,blank,blank-46.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-46.jpg
52,207.000000,0,blank,blank-47.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-47.jpg
52,207.500000,0,blank,blank-48.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-48.jpg
53,208.000000,3,cars,cars-33.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-33.jpg
53,208.500000,3,cars,cars-34.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-34.jpg
53,209.000000,3,cars,cars-35.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-35.jpg
53,209.500000,3,cars,cars-36.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-36.jpg
53,210.000000,3,cars,cars-37.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-37.jpg
53,210.500000,3,cars,cars-38.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-38.jpg
53,211.000000,3,cars,cars-39.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-39.jpg
53,211.500000,3,cars,cars-40.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-40.jpg
54,212.000000,2,hands,hands-33.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-33.jpg
54,212.500000,2,hands,hands-34.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-34.jpg
54,213.000000,2,hands,hands-35.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-35.jpg
54,213.500000,2,hands,hands-36.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-36.jpg
54,214.000000,2,hands,hands-37.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-37.jpg
54,214.500000,2,hands,hands-38.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-38.jpg
54,215.000000,2,hands,hands-39.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-39.jpg
54,215.500000,2,hands,hands-40.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-40.jpg
55,216.000000,1,faces,faces-33.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-33.jpg
55,216.500000,1,faces,faces-34.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-34.jpg
55,217.000000,1,faces,faces-35.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-35.jpg
55,217.500000,1,faces,faces-36.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-36.jpg
55,218.000000,1,faces,faces-37.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-37.jpg
55,218.500000,1,faces,faces-38.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-38.jpg
55,219.000000,1,faces,faces-39.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-39.jpg
55,219.500000,1,faces,faces-40.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-40.jpg
56,220.000000,4,scenes,scenes-33.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-33.jpg
56,220.500000,4,scenes,scenes-34.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-34.jpg
56,221.000000,4,scenes,scenes-35.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-35.jpg
56,221.500000,4,scenes,scenes-36.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-36.jpg
56,222.000000,4,scenes,scenes-37.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-37.jpg
56,222.500000,4,scenes,scenes-38.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-38.jpg
56,223.000000,4,scenes,scenes-39.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-39.jpg
56,223.500000,4,scenes,scenes-40.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-40.jpg
57,224.000000,1,faces,faces-41.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-41.jpg
57,224.500000,1,faces,faces-42.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-42.jpg
57,225.000000,1,faces,faces-43.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-43.jpg
57,225.500000,1,faces,faces-44.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-44.jpg
57,226.000000,1,faces,faces-45.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-45.jpg
57,226.500000,1,faces,faces-46.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-46.jpg
57,227.000000,1,faces,faces-47.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-47.jpg
57,227.500000,1,faces,faces-48.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-48.jpg
58,228.000000,4,scenes,scenes-41.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-41.jpg
58,228.500000,4,scenes,scenes-42.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-42.jpg
58,229.000000,4,scenes,scenes-43.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-43.jpg
58,229.500000,4,scenes,scenes-44.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-44.jpg
58,230.000000,4,scenes,scenes-45.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-45.jpg
58,230.500000,4,scenes,scenes-46.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-46.jpg
58,231.000000,4,scenes,scenes-47.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-47.jpg
58,231.500000,4,scenes,scenes-48.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-48.jpg
59,232.000000,0,blank,blank-49.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-49.jpg
59,232.500000,0,blank,blank-50.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-50.jpg
59,233.000000,0,blank,blank-51.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-51.jpg
59,233.500000,0,blank,blank-52.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-52.jpg
59,234.000000,0,blank,blank-53.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-53.jpg
59,234.500000,0,blank,blank-54.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-54.jpg
59,235.000000,0,blank,blank-55.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-55.jpg
59,235.500000,0,blank,blank-56.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-56.jpg
60,236.000000,3,cars,cars-41.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-41.jpg
60,236.500000,3,cars,cars-42.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-42.jpg
60,237.000000,3,cars,cars-43.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-43.jpg
60,237.500000,3,cars,cars-44.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-44.jpg
60,238.000000,3,cars,cars-45.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-45.jpg
60,238.500000,3,cars,cars-46.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-46.jpg
60,239.000000,3,cars,cars-47.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-47.jpg
60,239.500000,3,cars,cars-48.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-48.jpg
61,240.000000,2,hands,hands-41.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-41.jpg
61,240.500000,2,hands,hands-42.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-42.jpg
61,241.000000,2,hands,hands-43.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-43.jpg
61,241.500000,2,hands,hands-44.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-44.jpg
61,242.000000,2,hands,hands-45.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-45.jpg
61,242.500000,2,hands,hands-46.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-46.jpg
61,243.000000,2,hands,hands-47.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-47.jpg
61,243.500000,2,hands,hands-48.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-48.jpg
62,244.000000,0,blank,blank-57.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-57.jpg
62,244.500000,0,blank,blank-58.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-58.jpg
62,245.000000,0,blank,blank-59.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-59.jpg
62,245.500000,0,blank,blank-60.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-60.jpg
62,246.000000,0,blank,blank-61.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-61.jpg
62,246.500000,0,blank,blank-62.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-62.jpg
62,247.000000,0,blank,blank-63.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-63.jpg
62,247.500000,0,blank,blank-64.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-64.jpg
